head,tail,relation,weight
"(1372323631376723968, 't')",147_oriental_asianlivesmatter_rug_asiansforblacklives,in_topic,0.0167332397001745
"(1372324674432950272, 't')",67_asian_asian hate_stop asian_stop asian hate,in_topic,0.1060556846975955
"(1372324674432950272, 't')",147_oriental_asianlivesmatter_rug_asiansforblacklives,in_topic,0.0149398457941673
"(1372324774198665216, 't')",96_stopasianhate stopasianhate_stopasianhate stopasianhate stopasianhate_stopasianhate_stopasianhate stopasianhate this,in_topic,0.6076930973105796
"(1372325294258806784, 't')",67_asian_asian hate_stop asian_stop asian hate,in_topic,0.1192459475229266
"(1372325294258806784, 't')",147_oriental_asianlivesmatter_rug_asiansforblacklives,in_topic,0.0157479687391553
"(1372325346213699584, 't')",96_stopasianhate stopasianhate_stopasianhate stopasianhate stopasianhate_stopasianhate_stopasianhate stopasianhate this,in_topic,0.186278152614673
"(1372326218490474496, 't')",67_asian_asian hate_stop asian_stop asian hate,in_topic,0.1267279396994152
"(1372326218490474496, 't')",147_oriental_asianlivesmatter_rug_asiansforblacklives,in_topic,0.0156922065786731
"(1372326489773854720, 't')",96_stopasianhate stopasianhate_stopasianhate stopasianhate stopasianhate_stopasianhate_stopasianhate stopasianhate this,in_topic,1.0
"(1372327575024922624, 't')",69_stopasianhate_stopasianhate https co_stopasianhate https_stopaapihate,in_topic,0.0251540455866305
"(1372327575024922624, 't')",115_stopasianhate_stopasianhate stopasianhate_stopaapihate_stopasianhatecrimes,in_topic,0.0155153983466189
"(1372327688522723328, 't')",69_stopasianhate_stopasianhate https co_stopasianhate https_stopaapihate,in_topic,0.0297286876650186
"(1372327688522723328, 't')",115_stopasianhate_stopasianhate stopasianhate_stopaapihate_stopasianhatecrimes,in_topic,0.1794575150584445
"(1372327758727028736, 't')",69_stopasianhate_stopasianhate https co_stopasianhate https_stopaapihate,in_topic,0.4626953733558861
"(1372327758727028736, 't')",115_stopasianhate_stopasianhate stopasianhate_stopaapihate_stopasianhatecrimes,in_topic,0.0126694705030017
"(1372327891598381056, 't')",69_stopasianhate_stopasianhate https co_stopasianhate https_stopaapihate,in_topic,0.6560567182636854
"(1372327891598381056, 't')",115_stopasianhate_stopasianhate stopasianhate_stopaapihate_stopasianhatecrimes,in_topic,0.0137885415461595
"(1372328416125480960, 't')",69_stopasianhate_stopasianhate https co_stopasianhate https_stopaapihate,in_topic,0.7405949381992383
"(1372328416125480960, 't')",115_stopasianhate_stopasianhate stopasianhate_stopaapihate_stopasianhatecrimes,in_topic,0.0125320455846818
"(1372329957624455168, 't')",67_asian_asian hate_stop asian_stop asian hate,in_topic,0.1111233092876062
"(1372329957624455168, 't')",147_oriental_asianlivesmatter_rug_asiansforblacklives,in_topic,0.0179515363046064
"(1372331203773165568, 't')",69_stopasianhate_stopasianhate https co_stopasianhate https_stopaapihate,in_topic,0.0938440839886621
"(1372331203773165568, 't')",115_stopasianhate_stopasianhate stopasianhate_stopaapihate_stopasianhatecrimes,in_topic,0.0292557696991143
"(1372334682579243008, 't')",69_stopasianhate_stopasianhate https co_stopasianhate https_stopaapihate,in_topic,0.2378264428950172
"(1372334682579243008, 't')",115_stopasianhate_stopasianhate stopasianhate_stopaapihate_stopasianhatecrimes,in_topic,0.0197574573186218
"(1372335594479624192, 't')",69_stopasianhate_stopasianhate https co_stopasianhate https_stopaapihate,in_topic,0.0966285360427398
"(1372335594479624192, 't')",115_stopasianhate_stopasianhate stopasianhate_stopaapihate_stopasianhatecrimes,in_topic,0.0220478591752613
"(1372336807866638336, 't')",135_xenophobia_xenophobia is_the xenophobia_of xenophobia,in_topic,0.2287328334437608
"(1372337636837367808, 't')",67_asian_asian hate_stop asian_stop asian hate,in_topic,0.0266675397250025
"(1372337636837367808, 't')",147_oriental_asianlivesmatter_rug_asiansforblacklives,in_topic,0.0131770056859256
"(1372338084902105088, 't')",69_stopasianhate_stopasianhate https co_stopasianhate https_stopaapihate,in_topic,0.0264822049444328
"(1372338084902105088, 't')",115_stopasianhate_stopasianhate stopasianhate_stopaapihate_stopasianhatecrimes,in_topic,0.1265449457246887
"(1372338244948426752, 't')",96_stopasianhate stopasianhate_stopasianhate stopasianhate stopasianhate_stopasianhate_stopasianhate stopasianhate this,in_topic,0.0616771298712106
"(1372338740064968704, 't')",69_stopasianhate_stopasianhate https co_stopasianhate https_stopaapihate,in_topic,0.0171283807855157
"(1372338740064968704, 't')",115_stopasianhate_stopasianhate stopasianhate_stopaapihate_stopasianhatecrimes,in_topic,0.0131791915356745
"(1372339433999978496, 't')",69_stopasianhate_stopasianhate https co_stopasianhate https_stopaapihate,in_topic,0.0284621913613673
"(1372339433999978496, 't')",115_stopasianhate_stopasianhate stopasianhate_stopaapihate_stopasianhatecrimes,in_topic,0.0266441380206077
"(1372340604747747328, 't')",96_stopasianhate stopasianhate_stopasianhate stopasianhate stopasianhate_stopasianhate_stopasianhate stopasianhate this,in_topic,0.2300965600416522
"(1372341744633663488, 't')",69_stopasianhate_stopasianhate https co_stopasianhate https_stopaapihate,in_topic,0.0259001593082986
"(1372341744633663488, 't')",115_stopasianhate_stopasianhate stopasianhate_stopaapihate_stopasianhatecrimes,in_topic,0.0163928596276502
"(1372344236683661312, 't')",115_stopasianhate_stopasianhate stopasianhate_stopaapihate_stopasianhatecrimes,in_topic,1.0
"(1372345074319716352, 't')",67_asian_asian hate_stop asian_stop asian hate,in_topic,0.4606976252474444
"(1372345074319716352, 't')",147_oriental_asianlivesmatter_rug_asiansforblacklives,in_topic,0.0154901122798908
"(1372346665827323904, 't')",69_stopasianhate_stopasianhate https co_stopasianhate https_stopaapihate,in_topic,0.0183498333332582
"(1372346665827323904, 't')",115_stopasianhate_stopasianhate stopasianhate_stopaapihate_stopasianhatecrimes,in_topic,0.3876604740326435
"(1372346990336516096, 't')",69_stopasianhate_stopasianhate https co_stopasianhate https_stopaapihate,in_topic,0.7099320869581978
"(1372346990336516096, 't')",115_stopasianhate_stopasianhate stopasianhate_stopaapihate_stopasianhatecrimes,in_topic,0.0109700031674395
"(1372347042958172160, 't')",183_slave labor_labor_china_in china,in_topic,0.0141770406302619
"(1372347166656581632, 't')",96_stopasianhate stopasianhate_stopasianhate stopasianhate stopasianhate_stopasianhate_stopasianhate stopasianhate this,in_topic,0.2687650495410502
"(1372350208839880704, 't')",69_stopasianhate_stopasianhate https co_stopasianhate https_stopaapihate,in_topic,0.0159509420728093
"(1372350208839880704, 't')",115_stopasianhate_stopasianhate stopasianhate_stopaapihate_stopasianhatecrimes,in_topic,0.0132053084473364
"(1372350452264660992, 't')",69_stopasianhate_stopasianhate https co_stopasianhate https_stopaapihate,in_topic,1.0
"(1372350472980328448, 't')",96_stopasianhate stopasianhate_stopasianhate stopasianhate stopasianhate_stopasianhate_stopasianhate stopasianhate this,in_topic,1.0
"(1372353062828794112, 't')",115_stopasianhate_stopasianhate stopasianhate_stopaapihate_stopasianhatecrimes,in_topic,1.0
"(1372353413363638272, 't')",96_stopasianhate stopasianhate_stopasianhate stopasianhate stopasianhate_stopasianhate_stopasianhate stopasianhate this,in_topic,0.2956747778037669
"(1372355732050378752, 't')",67_asian_asian hate_stop asian_stop asian hate,in_topic,0.1088899676095555
"(1372355732050378752, 't')",147_oriental_asianlivesmatter_rug_asiansforblacklives,in_topic,0.0184043745172876
"(1372359551144525824, 't')",69_stopasianhate_stopasianhate https co_stopasianhate https_stopaapihate,in_topic,1.0
"(1372361913158356992, 't')",67_asian_asian hate_stop asian_stop asian hate,in_topic,0.0106279055137429
"(1372361913158356992, 't')",69_stopasianhate_stopasianhate https co_stopasianhate https_stopaapihate,in_topic,0.0376080493891402
"(1372361913158356992, 't')",115_stopasianhate_stopasianhate stopasianhate_stopaapihate_stopasianhatecrimes,in_topic,0.1308191051436434
"(1372362653427900416, 't')",96_stopasianhate stopasianhate_stopasianhate stopasianhate stopasianhate_stopasianhate_stopasianhate stopasianhate this,in_topic,0.9018571625288958
"(1372364271456161792, 't')",67_asian_asian hate_stop asian_stop asian hate,in_topic,0.1268949418666463
"(1372364271456161792, 't')",147_oriental_asianlivesmatter_rug_asiansforblacklives,in_topic,0.018328485412882
"(1372364897384730624, 't')",67_asian_asian hate_stop asian_stop asian hate,in_topic,0.0756820508432181
"(1372364897384730624, 't')",147_oriental_asianlivesmatter_rug_asiansforblacklives,in_topic,0.01083775762216
"(1372365298234392576, 't')",67_asian_asian hate_stop asian_stop asian hate,in_topic,0.0191224685821853
"(1372365298234392576, 't')",147_oriental_asianlivesmatter_rug_asiansforblacklives,in_topic,0.0852286106072726
"(1372365482599145472, 't')",69_stopasianhate_stopasianhate https co_stopasianhate https_stopaapihate,in_topic,0.0284182437112024
"(1372365482599145472, 't')",115_stopasianhate_stopasianhate stopasianhate_stopaapihate_stopasianhatecrimes,in_topic,0.3894835101938531
"(1372370939963305984, 't')",147_oriental_asianlivesmatter_rug_asiansforblacklives,in_topic,1.0
"(1372371420462817280, 't')",69_stopasianhate_stopasianhate https co_stopasianhate https_stopaapihate,in_topic,0.0155422230014632
"(1372371420462817280, 't')",115_stopasianhate_stopasianhate stopasianhate_stopaapihate_stopasianhatecrimes,in_topic,0.7134876207958993
"(1372373782157914112, 't')",67_asian_asian hate_stop asian_stop asian hate,in_topic,0.205918594581647
"(1372373782157914112, 't')",147_oriental_asianlivesmatter_rug_asiansforblacklives,in_topic,0.0197839436552778
"(1372378939096666112, 't')",115_stopasianhate_stopasianhate stopasianhate_stopaapihate_stopasianhatecrimes,in_topic,1.0
"(1372383809262350336, 't')",115_stopasianhate_stopasianhate stopasianhate_stopaapihate_stopasianhatecrimes,in_topic,1.0
"(1372384968375078912, 't')",69_stopasianhate_stopasianhate https co_stopasianhate https_stopaapihate,in_topic,0.0220388788665789
"(1372384968375078912, 't')",115_stopasianhate_stopasianhate stopasianhate_stopaapihate_stopasianhatecrimes,in_topic,0.0135570900938273
"(1372385585063600128, 't')",69_stopasianhate_stopasianhate https co_stopasianhate https_stopaapihate,in_topic,1.0
"(1372389314844233728, 't')",96_stopasianhate stopasianhate_stopasianhate stopasianhate stopasianhate_stopasianhate_stopasianhate stopasianhate this,in_topic,0.5152195025218671
"(1372390126945398784, 't')",69_stopasianhate_stopasianhate https co_stopasianhate https_stopaapihate,in_topic,0.0236556843860747
"(1372390126945398784, 't')",115_stopasianhate_stopasianhate stopasianhate_stopaapihate_stopasianhatecrimes,in_topic,0.026973563381634
"(1372393895913422848, 't')",67_asian_asian hate_stop asian_stop asian hate,in_topic,0.1302198886132925
"(1372393895913422848, 't')",69_stopasianhate_stopasianhate https co_stopasianhate https_stopaapihate,in_topic,0.0106117319716484
"(1372393895913422848, 't')",115_stopasianhate_stopasianhate stopasianhate_stopaapihate_stopasianhatecrimes,in_topic,0.0101125386699565
"(1372393895913422848, 't')",147_oriental_asianlivesmatter_rug_asiansforblacklives,in_topic,0.0199911736928363
"(1372394855561719808, 't')",96_stopasianhate stopasianhate_stopasianhate stopasianhate stopasianhate_stopasianhate_stopasianhate stopasianhate this,in_topic,0.6875024104099758
"(1372395028115451904, 't')",69_stopasianhate_stopasianhate https co_stopasianhate https_stopaapihate,in_topic,0.0225228956231774
"(1372395028115451904, 't')",115_stopasianhate_stopasianhate stopasianhate_stopaapihate_stopasianhatecrimes,in_topic,0.6166466483307828
"(1372395155945234432, 't')",67_asian_asian hate_stop asian_stop asian hate,in_topic,0.0313825310802181
"(1372395155945234432, 't')",147_oriental_asianlivesmatter_rug_asiansforblacklives,in_topic,0.0151242648156333
"(1372396927963127808, 't')",69_stopasianhate_stopasianhate https co_stopasianhate https_stopaapihate,in_topic,0.1262316224193706
"(1372396927963127808, 't')",115_stopasianhate_stopasianhate stopasianhate_stopaapihate_stopasianhatecrimes,in_topic,0.022448865604714
"(1372399303658905600, 't')",67_asian_asian hate_stop asian_stop asian hate,in_topic,0.0346449966096521
"(1372402220851896320, 't')",69_stopasianhate_stopasianhate https co_stopasianhate https_stopaapihate,in_topic,0.0204152778012626
"(1372402220851896320, 't')",115_stopasianhate_stopasianhate stopasianhate_stopaapihate_stopasianhatecrimes,in_topic,0.017789267334826
"(1372402891688800512, 't')",96_stopasianhate stopasianhate_stopasianhate stopasianhate stopasianhate_stopasianhate_stopasianhate stopasianhate this,in_topic,0.0110567289255779
"(1372404148029644800, 't')",69_stopasianhate_stopasianhate https co_stopasianhate https_stopaapihate,in_topic,0.0358145877082926
"(1372404148029644800, 't')",115_stopasianhate_stopasianhate stopasianhate_stopaapihate_stopasianhatecrimes,in_topic,0.0124713525303074
"(1372404694862098432, 't')",69_stopasianhate_stopasianhate https co_stopasianhate https_stopaapihate,in_topic,0.0172725254265149
"(1372404694862098432, 't')",115_stopasianhate_stopasianhate stopasianhate_stopaapihate_stopasianhatecrimes,in_topic,0.011470395628652
"(1372404816694013952, 't')",69_stopasianhate_stopasianhate https co_stopasianhate https_stopaapihate,in_topic,0.1727016536011241
"(1372404816694013952, 't')",115_stopasianhate_stopasianhate stopasianhate_stopaapihate_stopasianhatecrimes,in_topic,0.0162617277824538
"(1372406385934135296, 't')",183_slave labor_labor_china_in china,in_topic,0.0144227999863556
"(1372406995387478016, 't')",69_stopasianhate_stopasianhate https co_stopasianhate https_stopaapihate,in_topic,1.0
"(1372407021283155968, 't')",69_stopasianhate_stopasianhate https co_stopasianhate https_stopaapihate,in_topic,0.0252648873935067
"(1372407021283155968, 't')",115_stopasianhate_stopasianhate stopasianhate_stopaapihate_stopasianhatecrimes,in_topic,0.0136845425804004
"(1372407814270849024, 't')",69_stopasianhate_stopasianhate https co_stopasianhate https_stopaapihate,in_topic,0.7000299902809644
"(1372407814270849024, 't')",115_stopasianhate_stopasianhate stopasianhate_stopaapihate_stopasianhatecrimes,in_topic,0.0142667322376515
"(1372409846213971968, 't')",69_stopasianhate_stopasianhate https co_stopasianhate https_stopaapihate,in_topic,0.1904206723917761
"(1372409846213971968, 't')",115_stopasianhate_stopasianhate stopasianhate_stopaapihate_stopasianhatecrimes,in_topic,0.0156642573688976
"(1372411480289673216, 't')",115_stopasianhate_stopasianhate stopasianhate_stopaapihate_stopasianhatecrimes,in_topic,1.0
"(1372412759413985280, 't')",183_slave labor_labor_china_in china,in_topic,0.0117890415099933
"(1372413510051717120, 't')",67_asian_asian hate_stop asian_stop asian hate,in_topic,1.0
"(1372413564200255488, 't')",69_stopasianhate_stopasianhate https co_stopasianhate https_stopaapihate,in_topic,0.3184060475540692
"(1372413564200255488, 't')",115_stopasianhate_stopasianhate stopasianhate_stopaapihate_stopasianhatecrimes,in_topic,0.0162583455206953
"(1372413707079192576, 't')",67_asian_asian hate_stop asian_stop asian hate,in_topic,0.3145297140066073
"(1372413707079192576, 't')",147_oriental_asianlivesmatter_rug_asiansforblacklives,in_topic,0.017257682606087
"(1372418793125732352, 't')",96_stopasianhate stopasianhate_stopasianhate stopasianhate stopasianhate_stopasianhate_stopasianhate stopasianhate this,in_topic,0.6940351612773613
"(1372422298985066496, 't')",96_stopasianhate stopasianhate_stopasianhate stopasianhate stopasianhate_stopasianhate_stopasianhate stopasianhate this,in_topic,0.2052887421263794
"(1372422465075306496, 't')",96_stopasianhate stopasianhate_stopasianhate stopasianhate stopasianhate_stopasianhate_stopasianhate stopasianhate this,in_topic,0.1749896818469188
"(1372425255348670464, 't')",96_stopasianhate stopasianhate_stopasianhate stopasianhate stopasianhate_stopasianhate_stopasianhate stopasianhate this,in_topic,0.2381661049003678
"(1372425624036331520, 't')",69_stopasianhate_stopasianhate https co_stopasianhate https_stopaapihate,in_topic,0.0206888266530558
"(1372425624036331520, 't')",115_stopasianhate_stopasianhate stopasianhate_stopaapihate_stopasianhatecrimes,in_topic,0.5356356306472164
"(1372429658751258624, 't')",69_stopasianhate_stopasianhate https co_stopasianhate https_stopaapihate,in_topic,0.0269735337878181
"(1372429658751258624, 't')",115_stopasianhate_stopasianhate stopasianhate_stopaapihate_stopasianhatecrimes,in_topic,0.4052411129031432
"(1372430173686038528, 't')",69_stopasianhate_stopasianhate https co_stopasianhate https_stopaapihate,in_topic,0.0293668227381577
"(1372430173686038528, 't')",115_stopasianhate_stopasianhate stopasianhate_stopaapihate_stopasianhatecrimes,in_topic,0.2983155077340716
"(1372436878587170816, 't')",67_asian_asian hate_stop asian_stop asian hate,in_topic,0.0265578795392731
"(1372436878587170816, 't')",147_oriental_asianlivesmatter_rug_asiansforblacklives,in_topic,0.0151475732200225
"(1372441177237061632, 't')",69_stopasianhate_stopasianhate https co_stopasianhate https_stopaapihate,in_topic,0.0369338614218865
"(1372441177237061632, 't')",115_stopasianhate_stopasianhate stopasianhate_stopaapihate_stopasianhatecrimes,in_topic,0.1050906629231805
"(1372445014463188992, 't')",69_stopasianhate_stopasianhate https co_stopasianhate https_stopaapihate,in_topic,0.0393069728944729
"(1372445014463188992, 't')",115_stopasianhate_stopasianhate stopasianhate_stopaapihate_stopasianhatecrimes,in_topic,0.0177679405235707
"(1372445394030923776, 't')",96_stopasianhate stopasianhate_stopasianhate stopasianhate stopasianhate_stopasianhate_stopasianhate stopasianhate this,in_topic,0.9003257902819899
"(1372445934148198400, 't')",69_stopasianhate_stopasianhate https co_stopasianhate https_stopaapihate,in_topic,0.0476847134904255
"(1372445934148198400, 't')",115_stopasianhate_stopasianhate stopasianhate_stopaapihate_stopasianhatecrimes,in_topic,0.0243813756454665
"(1372452946835861504, 't')",183_slave labor_labor_china_in china,in_topic,0.0112530278179713
"(1372465328920260608, 't')",69_stopasianhate_stopasianhate https co_stopasianhate https_stopaapihate,in_topic,0.2692877712715488
"(1372465328920260608, 't')",115_stopasianhate_stopasianhate stopasianhate_stopaapihate_stopasianhatecrimes,in_topic,0.0210975458610188
"(1372500734353182720, 't')",67_asian_asian hate_stop asian_stop asian hate,in_topic,1.0
"(1372537033055297536, 't')",69_stopasianhate_stopasianhate https co_stopasianhate https_stopaapihate,in_topic,0.0106182312816324
"(1372543249265553408, 't')",69_stopasianhate_stopasianhate https co_stopasianhate https_stopaapihate,in_topic,1.0
"(1372543824162000896, 't')",147_oriental_asianlivesmatter_rug_asiansforblacklives,in_topic,0.0102246705792927
"(1372555063802036224, 't')",96_stopasianhate stopasianhate_stopasianhate stopasianhate stopasianhate_stopasianhate_stopasianhate stopasianhate this,in_topic,0.5450392590085327
"(1372561345288179712, 't')",69_stopasianhate_stopasianhate https co_stopasianhate https_stopaapihate,in_topic,0.133971851972354
"(1372561345288179712, 't')",115_stopasianhate_stopasianhate stopasianhate_stopaapihate_stopasianhatecrimes,in_topic,0.0139129124469251
"(1372562818617143296, 't')",96_stopasianhate stopasianhate_stopasianhate stopasianhate stopasianhate_stopasianhate_stopasianhate stopasianhate this,in_topic,0.720156791936387
"(1372564505285160960, 't')",69_stopasianhate_stopasianhate https co_stopasianhate https_stopaapihate,in_topic,0.2948464304257026
"(1372564505285160960, 't')",115_stopasianhate_stopasianhate stopasianhate_stopaapihate_stopasianhatecrimes,in_topic,0.0185403037009353
"(1372564621329010688, 't')",69_stopasianhate_stopasianhate https co_stopasianhate https_stopaapihate,in_topic,0.0241595612102106
"(1372564621329010688, 't')",115_stopasianhate_stopasianhate stopasianhate_stopaapihate_stopasianhatecrimes,in_topic,0.0137609738003093
"(1372564982160707584, 't')",96_stopasianhate stopasianhate_stopasianhate stopasianhate stopasianhate_stopasianhate_stopasianhate stopasianhate this,in_topic,0.8653468106255974
"(1372565405529645056, 't')",67_asian_asian hate_stop asian_stop asian hate,in_topic,1.0
"(1372565977699815424, 't')",69_stopasianhate_stopasianhate https co_stopasianhate https_stopaapihate,in_topic,0.0605803797222689
"(1372565977699815424, 't')",115_stopasianhate_stopasianhate stopasianhate_stopaapihate_stopasianhatecrimes,in_topic,0.0192320888896584
"(1372566066711339008, 't')",115_stopasianhate_stopasianhate stopasianhate_stopaapihate_stopasianhatecrimes,in_topic,1.0
"(1372567940315238400, 't')",96_stopasianhate stopasianhate_stopasianhate stopasianhate stopasianhate_stopasianhate_stopasianhate stopasianhate this,in_topic,0.5930281943766174
"(1372570108569157632, 't')",69_stopasianhate_stopasianhate https co_stopasianhate https_stopaapihate,in_topic,0.0934253153923187
"(1372570108569157632, 't')",115_stopasianhate_stopasianhate stopasianhate_stopaapihate_stopasianhatecrimes,in_topic,0.0202740899409464
"(1372571906365292288, 't')",67_asian_asian hate_stop asian_stop asian hate,in_topic,0.1539061656135074
"(1372571906365292288, 't')",147_oriental_asianlivesmatter_rug_asiansforblacklives,in_topic,0.0190717710645648
"(1372573764269920512, 't')",96_stopasianhate stopasianhate_stopasianhate stopasianhate stopasianhate_stopasianhate_stopasianhate stopasianhate this,in_topic,0.3990345568265925
"(1372576802476978176, 't')",67_asian_asian hate_stop asian_stop asian hate,in_topic,0.0160975459906181
"(1372577550644375552, 't')",67_asian_asian hate_stop asian_stop asian hate,in_topic,0.0105566848198445
"(1372577550644375552, 't')",69_stopasianhate_stopasianhate https co_stopasianhate https_stopaapihate,in_topic,0.0379444226305631
"(1372577550644375552, 't')",115_stopasianhate_stopasianhate stopasianhate_stopaapihate_stopasianhatecrimes,in_topic,0.1212133118717122
"(1372578015415214080, 't')",69_stopasianhate_stopasianhate https co_stopasianhate https_stopaapihate,in_topic,0.2828228162016498
"(1372578015415214080, 't')",115_stopasianhate_stopasianhate stopasianhate_stopaapihate_stopasianhatecrimes,in_topic,0.0156628469695245
"(1372580579988832512, 't')",69_stopasianhate_stopasianhate https co_stopasianhate https_stopaapihate,in_topic,0.1002330451341134
"(1372580579988832512, 't')",115_stopasianhate_stopasianhate stopasianhate_stopaapihate_stopasianhatecrimes,in_topic,0.0199538530527586
"(1372581282622836736, 't')",96_stopasianhate stopasianhate_stopasianhate stopasianhate stopasianhate_stopasianhate_stopasianhate stopasianhate this,in_topic,0.2105481284342493
"(1372583604539158528, 't')",69_stopasianhate_stopasianhate https co_stopasianhate https_stopaapihate,in_topic,0.0106370108517031
"(1372583604539158528, 't')",115_stopasianhate_stopasianhate stopasianhate_stopaapihate_stopasianhatecrimes,in_topic,0.0280095111451322
"(1372586930307665920, 't')",96_stopasianhate stopasianhate_stopasianhate stopasianhate stopasianhate_stopasianhate_stopasianhate stopasianhate this,in_topic,0.5218416334788176
"(1372588880583553024, 't')",69_stopasianhate_stopasianhate https co_stopasianhate https_stopaapihate,in_topic,0.0324511196112088
"(1372588880583553024, 't')",115_stopasianhate_stopasianhate stopasianhate_stopaapihate_stopasianhatecrimes,in_topic,0.081030664758254
"(1372589027052769280, 't')",69_stopasianhate_stopasianhate https co_stopasianhate https_stopaapihate,in_topic,1.0
"(1372600508527964160, 't')",69_stopasianhate_stopasianhate https co_stopasianhate https_stopaapihate,in_topic,0.6858084866601614
"(1372600508527964160, 't')",115_stopasianhate_stopasianhate stopasianhate_stopaapihate_stopasianhatecrimes,in_topic,0.0106814537358838
"(1372601385389203712, 't')",69_stopasianhate_stopasianhate https co_stopasianhate https_stopaapihate,in_topic,0.1387196987732165
"(1372601385389203712, 't')",115_stopasianhate_stopasianhate stopasianhate_stopaapihate_stopasianhatecrimes,in_topic,0.0143570984023669
"(1372603743384915968, 't')",115_stopasianhate_stopasianhate stopasianhate_stopaapihate_stopasianhatecrimes,in_topic,1.0
"(1372606464582291712, 't')",101_blm blm_blm_paki_blm breonnataylor,in_topic,0.0100549899874595
"(1372606712415457280, 't')",69_stopasianhate_stopasianhate https co_stopasianhate https_stopaapihate,in_topic,0.0868395003915269
"(1372606712415457280, 't')",115_stopasianhate_stopasianhate stopasianhate_stopaapihate_stopasianhatecrimes,in_topic,0.0455277513343728
"(1372612411761430528, 't')",183_slave labor_labor_china_in china,in_topic,0.0122173806866415
"(1372615525692411904, 't')",69_stopasianhate_stopasianhate https co_stopasianhate https_stopaapihate,in_topic,0.058331582374999
"(1372615525692411904, 't')",115_stopasianhate_stopasianhate stopasianhate_stopaapihate_stopasianhatecrimes,in_topic,0.0149217699311321
"(1372616455154327552, 't')",67_asian_asian hate_stop asian_stop asian hate,in_topic,1.0
"(1372618954422640640, 't')",69_stopasianhate_stopasianhate https co_stopasianhate https_stopaapihate,in_topic,0.0567320856225979
"(1372618954422640640, 't')",115_stopasianhate_stopasianhate stopasianhate_stopaapihate_stopasianhatecrimes,in_topic,0.0175942552122881
"(1372618999817588736, 't')",69_stopasianhate_stopasianhate https co_stopasianhate https_stopaapihate,in_topic,0.7540092505859245
"(1372618999817588736, 't')",115_stopasianhate_stopasianhate stopasianhate_stopaapihate_stopasianhatecrimes,in_topic,0.0106997343280014
"(1372620625823461376, 't')",69_stopasianhate_stopasianhate https co_stopasianhate https_stopaapihate,in_topic,0.0287716500402923
"(1372620625823461376, 't')",115_stopasianhate_stopasianhate stopasianhate_stopaapihate_stopasianhatecrimes,in_topic,0.129240484967522
"(1372621919267090432, 't')",67_asian_asian hate_stop asian_stop asian hate,in_topic,1.0
"(1372623410975567872, 't')",96_stopasianhate stopasianhate_stopasianhate stopasianhate stopasianhate_stopasianhate_stopasianhate stopasianhate this,in_topic,0.5189857227878379
"(1372630519385526272, 't')",69_stopasianhate_stopasianhate https co_stopasianhate https_stopaapihate,in_topic,0.4122989536840122
"(1372630519385526272, 't')",115_stopasianhate_stopasianhate stopasianhate_stopaapihate_stopasianhatecrimes,in_topic,0.0195808347345304
"(1372633587791536128, 't')",67_asian_asian hate_stop asian_stop asian hate,in_topic,0.1255540371989237
"(1372633587791536128, 't')",147_oriental_asianlivesmatter_rug_asiansforblacklives,in_topic,0.0162593199791322
"(1372633882453893120, 't')",96_stopasianhate stopasianhate_stopasianhate stopasianhate stopasianhate_stopasianhate_stopasianhate stopasianhate this,in_topic,0.5510216012323778
"(1372634909685080064, 't')",69_stopasianhate_stopasianhate https co_stopasianhate https_stopaapihate,in_topic,0.0274315974249417
"(1372634909685080064, 't')",115_stopasianhate_stopasianhate stopasianhate_stopaapihate_stopasianhatecrimes,in_topic,0.2726547836461649
"(1372642979878293504, 't')",69_stopasianhate_stopasianhate https co_stopasianhate https_stopaapihate,in_topic,0.0213298001590488
"(1372642979878293504, 't')",115_stopasianhate_stopasianhate stopasianhate_stopaapihate_stopasianhatecrimes,in_topic,0.1479205207343025
"(1372644695717769216, 't')",67_asian_asian hate_stop asian_stop asian hate,in_topic,0.0308893002006715
"(1372644695717769216, 't')",147_oriental_asianlivesmatter_rug_asiansforblacklives,in_topic,0.0168216233496482
"(1372654123435261952, 't')",69_stopasianhate_stopasianhate https co_stopasianhate https_stopaapihate,in_topic,0.3295042925700262
"(1372654123435261952, 't')",115_stopasianhate_stopasianhate stopasianhate_stopaapihate_stopasianhatecrimes,in_topic,0.0176425660958483
"(1372654288615337984, 't')",221_armenian_armenia_azerbaijan_armeniansforblacklives,in_topic,0.0119860853449682
"(1372655152625119232, 't')",96_stopasianhate stopasianhate_stopasianhate stopasianhate stopasianhate_stopasianhate_stopasianhate stopasianhate this,in_topic,0.8043540862918914
"(1372656532727296000, 't')",67_asian_asian hate_stop asian_stop asian hate,in_topic,0.3305375854109286
"(1372656532727296000, 't')",147_oriental_asianlivesmatter_rug_asiansforblacklives,in_topic,0.0182999510858555
"(1372657867342319616, 't')",69_stopasianhate_stopasianhate https co_stopasianhate https_stopaapihate,in_topic,0.1143212262950668
"(1372657867342319616, 't')",115_stopasianhate_stopasianhate stopasianhate_stopaapihate_stopasianhatecrimes,in_topic,0.0222597974515435
"(1372667733578444800, 't')",69_stopasianhate_stopasianhate https co_stopasianhate https_stopaapihate,in_topic,0.0854230499845033
"(1372667733578444800, 't')",115_stopasianhate_stopasianhate stopasianhate_stopaapihate_stopasianhatecrimes,in_topic,0.02068163468007
"(1372672138952511488, 't')",69_stopasianhate_stopasianhate https co_stopasianhate https_stopaapihate,in_topic,0.241178508039465
