head,tail,relation,weight
"(42364349, 'u')","(1342662111214723072, 't')",tweeted,
"(35675407, 'u')","(1342704833598394368, 't')",tweeted,
"(146983487, 'u')","(1342713727972376576, 't')",tweeted,
"(229346794, 'u')","(1342864355990396928, 't')",tweeted,
"(1199738795769286912, 'u')","(1342899614685429760, 't')",tweeted,
"(1241993407674777600, 'u')","(1342929740177403904, 't')",tweeted,
"(45463439, 'u')","(1343044861167996928, 't')",tweeted,
"(45463439, 'u')","(1343045719221923840, 't')",tweeted,
"(915097334949625984, 'u')","(1343128221361917952, 't')",tweeted,
"(1068501258472812416, 'u')","(1343333447603871488, 't')",tweeted,
"(1196989067000336384, 'u')","(1343356828420198400, 't')",tweeted,
"(756623879813169152, 'u')","(1343384837172826112, 't')",tweeted,
"(725179690403516416, 'u')","(1343412247897415680, 't')",tweeted,
"(1275630420093091840, 'u')","(1343427259663671296, 't')",tweeted,
"(9202502, 'u')","(1343490496803479552, 't')",tweeted,
"(109360451, 'u')","(1343575345732014080, 't')",tweeted,
"(923026753269907584, 'u')","(1343611382193778688, 't')",tweeted,
"(1614069696, 'u')","(1343664795229200384, 't')",tweeted,
"(103390851, 'u')","(1343731834438348800, 't')",tweeted,
"(941483234457735168, 'u')","(1343751486157725696, 't')",tweeted,
"(80499043, 'u')","(1343757329766838272, 't')",tweeted,
"(1028396049885319168, 'u')","(1343765949158096896, 't')",tweeted,
"(1028396049885319168, 'u')","(1343766791789576192, 't')",tweeted,
"(1028396049885319168, 'u')","(1343767169264304128, 't')",tweeted,
"(1028396049885319168, 'u')","(1343769209206018048, 't')",tweeted,
"(562362659, 'u')","(1343822533372461056, 't')",tweeted,
"(545528348, 'u')","(1343847047552593920, 't')",tweeted,
"(94161152, 'u')","(1343977877201555712, 't')",tweeted,
"(862079867101294592, 'u')","(1344078963576983552, 't')",tweeted,
"(1315868207173955584, 'u')","(1344090739643277312, 't')",tweeted,
"(889115796, 'u')","(1344127767189860352, 't')",tweeted,
"(889115796, 'u')","(1344127965982912512, 't')",tweeted,
"(998705473506263040, 'u')","(1344147237958418432, 't')",tweeted,
"(1028396049885319168, 'u')","(1344158741910888448, 't')",tweeted,
"(1301275236894085120, 'u')","(1344162849141092352, 't')",tweeted,
"(1338917607919943680, 'u')","(1344200561348935680, 't')",tweeted,
"(18370181, 'u')","(1344327195271909376, 't')",tweeted,
"(46500678, 'u')","(1344374726341185536, 't')",tweeted,
"(98761619, 'u')","(1344429325202821120, 't')",tweeted,
"(481720755, 'u')","(1344455267212263424, 't')",tweeted,
"(2266492100, 'u')","(1344473238135455488, 't')",tweeted,
"(826662924, 'u')","(1344523950349459712, 't')",tweeted,
"(19836394, 'u')","(1344572393155649536, 't')",tweeted,
"(854625450, 'u')","(1344714805349814272, 't')",tweeted,
"(295431096, 'u')","(1344743333839527936, 't')",tweeted,
"(52226595, 'u')","(1344744952136302592, 't')",tweeted,
"(556482014, 'u')","(1344810697243258880, 't')",tweeted,
"(2446458362, 'u')","(1344826092973039616, 't')",tweeted,
"(2446458362, 'u')","(1344826517411434496, 't')",tweeted,
"(1047498001, 'u')","(1344914918428922112, 't')",tweeted,
"(1344660906131611648, 'u')","(1345130485656088576, 't')",tweeted,
"(261832780, 'u')","(1345161368207503360, 't')",tweeted,
"(31128478, 'u')","(1345180762123878400, 't')",tweeted,
"(52226595, 'u')","(1345184636050104320, 't')",tweeted,
"(1686910014, 'u')","(1345201950552330240, 't')",tweeted,
"(3051955171, 'u')","(1345245052386172928, 't')",tweeted,
"(192180842, 'u')","(1345300637571973120, 't')",tweeted,
"(2681706677, 'u')","(1345308464726216704, 't')",tweeted,
"(2724593293, 'u')","(1345415338767204352, 't')",tweeted,
"(940961621375008768, 'u')","(1345424370064244736, 't')",tweeted,
"(112783927, 'u')","(1345460877433184512, 't')",tweeted,
"(43739612, 'u')","(1345492031146131712, 't')",tweeted,
"(815014737138290688, 'u')","(1345498925730385920, 't')",tweeted,
"(52226595, 'u')","(1345536704854147072, 't')",tweeted,
"(1177847479, 'u')","(1345567186975301632, 't')",tweeted,
"(86563996, 'u')","(1345603406052790272, 't')",tweeted,
"(15953110, 'u')","(1345662493041987584, 't')",tweeted,
"(1395985502, 'u')","(1345668706081226752, 't')",tweeted,
"(1337401406827859968, 'u')","(1345791282380062720, 't')",tweeted,
"(194419357, 'u')","(1345835521747025920, 't')",tweeted,
"(182491438, 'u')","(1345850805207764992, 't')",tweeted,
"(2494714267, 'u')","(1345863408546053888, 't')",tweeted,
"(16668251, 'u')","(1345892988929585152, 't')",tweeted,
"(4735169664, 'u')","(1345913214278619136, 't')",tweeted,
"(530874076, 'u')","(1345950618972688384, 't')",tweeted,
"(758561075226746880, 'u')","(1345991081305853952, 't')",tweeted,
"(960041620870545408, 'u')","(1345996309711314944, 't')",tweeted,
"(109360451, 'u')","(1346012338260885504, 't')",tweeted,
"(1337401406827859968, 'u')","(1346105819176177664, 't')",tweeted,
"(200759592, 'u')","(1346183444670213888, 't')",tweeted,
"(1641069092, 'u')","(1346184530487435264, 't')",tweeted,
"(1337377197472894976, 'u')","(1346292288528371712, 't')",tweeted,
"(1337377197472894976, 'u')","(1346300099530432512, 't')",tweeted,
"(1100556986687533056, 'u')","(1346467157035532288, 't')",tweeted,
"(1337401406827859968, 'u')","(1346510902296625152, 't')",tweeted,
"(325679109, 'u')","(1346569436895973376, 't')",tweeted,
"(1186985900200169472, 'u')","(1346590561684189184, 't')",tweeted,
"(753010804061011968, 'u')","(1346597222784270336, 't')",tweeted,
"(1199476491370848512, 'u')","(1346622220680925184, 't')",tweeted,
"(1337401406827859968, 'u')","(1346636984773558272, 't')",tweeted,
"(1337401406827859968, 'u')","(1346637649998532608, 't')",tweeted,
"(1091003096, 'u')","(1346659385376792576, 't')",tweeted,
"(1061951526975954944, 'u')","(1346683746838167552, 't')",tweeted,
"(770881066458488832, 'u')","(1346737058572763136, 't')",tweeted,
"(1288362214852706304, 'u')","(1346741585166258176, 't')",tweeted,
"(991502205063762048, 'u')","(1346753443520659712, 't')",tweeted,
"(1337092240813006848, 'u')","(1346843772911435776, 't')",tweeted,
"(3223659116, 'u')","(1346856441496276992, 't')",tweeted,
"(632136608, 'u')","(1346858312604663808, 't')",tweeted,
"(1316909540382654464, 'u')","(1346862948539457536, 't')",tweeted,
"(98859232, 'u')","(1346883237881135104, 't')",tweeted,
"(74520082, 'u')","(1346888981892321280, 't')",tweeted,
"(1870461104, 'u')","(1346922854676275200, 't')",tweeted,
"(26501176, 'u')","(1346923774700969984, 't')",tweeted,
"(873605968516440064, 'u')","(1346934833327468288, 't')",tweeted,
"(4420615820, 'u')","(1346938584318701568, 't')",tweeted,
"(23722533, 'u')","(1346975027179122688, 't')",tweeted,
"(490756217, 'u')","(1346991541953261568, 't')",tweeted,
"(233785442, 'u')","(1346993341662064640, 't')",tweeted,
"(1183864546429030400, 'u')","(1347000883200937984, 't')",tweeted,
"(1337401406827859968, 'u')","(1347009049552850944, 't')",tweeted,
"(1337401406827859968, 'u')","(1347009777465925632, 't')",tweeted,
"(951624023699369984, 'u')","(1347015583720742912, 't')",tweeted,
"(607275451, 'u')","(1347027817070923776, 't')",tweeted,
"(1621304814, 'u')","(1347067697352228864, 't')",tweeted,
"(137902273, 'u')","(1347072137958465536, 't')",tweeted,
"(17739546, 'u')","(1347263397302206464, 't')",tweeted,
"(1333704134533414912, 'u')","(1347317637953380352, 't')",tweeted,
"(182491438, 'u')","(1347453879181406208, 't')",tweeted,
"(2376757962, 'u')","(1347483137685606400, 't')",tweeted,
"(1337401406827859968, 'u')","(1347570396959100928, 't')",tweeted,
"(192180842, 'u')","(1347575934690369536, 't')",tweeted,
"(1201204449378590720, 'u')","(1347597100784054272, 't')",tweeted,
"(252656984, 'u')","(1347599688678064128, 't')",tweeted,
"(64556714, 'u')","(1347609661164318720, 't')",tweeted,
"(378839958, 'u')","(1347613660789698560, 't')",tweeted,
"(1343641232778490112, 'u')","(1347630995562848512, 't')",tweeted,
"(1269361601359908864, 'u')","(1347666930258170112, 't')",tweeted,
"(293714243, 'u')","(1347704204018634752, 't')",tweeted,
"(14543034, 'u')","(1347749771784540160, 't')",tweeted,
"(963558980692754432, 'u')","(1347817945502633984, 't')",tweeted,
"(1028396049885319168, 'u')","(1347826336065179648, 't')",tweeted,
"(963558980692754432, 'u')","(1347829906139344896, 't')",tweeted,
"(46339370, 'u')","(1347863262226890752, 't')",tweeted,
"(611989596, 'u')","(1347911143101108224, 't')",tweeted,
"(1315868207173955584, 'u')","(1347994296054472704, 't')",tweeted,
"(1269361601359908864, 'u')","(1348044094753312768, 't')",tweeted,
"(1346294736877850624, 'u')","(1348097917609906176, 't')",tweeted,
"(75103254, 'u')","(1348123456341037056, 't')",tweeted,
"(1196989067000336384, 'u')","(1348137672829673472, 't')",tweeted,
"(1193580329094639616, 'u')","(1348313660901314560, 't')",tweeted,
"(940961621375008768, 'u')","(1348328309474484224, 't')",tweeted,
"(2751420172, 'u')","(1348355073261281280, 't')",tweeted,
"(11006752, 'u')","(1348400418175340288, 't')",tweeted,
"(4803936439, 'u')","(1348416766897123328, 't')",tweeted,
"(252277855, 'u')","(1348420069303336960, 't')",tweeted,
"(2872194229, 'u')","(1348430235725750272, 't')",tweeted,
"(247197623, 'u')","(1348475852854501376, 't')",tweeted,
"(2446458362, 'u')","(1348519522899091712, 't')",tweeted,
"(1078846682, 'u')","(1348569133860884480, 't')",tweeted,
"(1100556986687533056, 'u')","(1348691683089678336, 't')",tweeted,
"(712804658935259136, 'u')","(1348763322074550272, 't')",tweeted,
"(3249562874, 'u')","(1348804953138024448, 't')",tweeted,
"(601208287, 'u')","(1348825289623703552, 't')",tweeted,
"(1275656196490477568, 'u')","(1348837628746076160, 't')",tweeted,
"(1348892576334577664, 'u')","(1348895078857625600, 't')",tweeted,
"(1207182450092380160, 'u')","(1348909065435447296, 't')",tweeted,
"(15617855, 'u')","(1349024784210825216, 't')",tweeted,
"(274728566, 'u')","(1349037942967209984, 't')",tweeted,
"(211966932, 'u')","(1349126435160559616, 't')",tweeted,
"(1337401406827859968, 'u')","(1349179688174842112, 't')",tweeted,
"(1337401406827859968, 'u')","(1349182980875423488, 't')",tweeted,
"(17430810, 'u')","(1349192050399318016, 't')",tweeted,
"(368776215, 'u')","(1349370841608294400, 't')",tweeted,
"(1269361601359908864, 'u')","(1349397182131015680, 't')",tweeted,
"(952689615839768576, 'u')","(1349489198596722688, 't')",tweeted,
"(40973817, 'u')","(1349491723043364864, 't')",tweeted,
"(1337401406827859968, 'u')","(1349497710739550208, 't')",tweeted,
"(776144450921771008, 'u')","(1349550003690192896, 't')",tweeted,
"(941483234457735168, 'u')","(1349636380918378496, 't')",tweeted,
"(1269361601359908864, 'u')","(1349786261444206592, 't')",tweeted,
"(2574104766, 'u')","(1349869908868227072, 't')",tweeted,
"(1337401406827859968, 'u')","(1349931596200046592, 't')",tweeted,
"(1337401406827859968, 'u')","(1349932179401265152, 't')",tweeted,
"(2194564777, 'u')","(1349959818191114240, 't')",tweeted,
"(1126752720, 'u')","(1349982838569910272, 't')",tweeted,
"(1198755087310561280, 'u')","(1349992324416212992, 't')",tweeted,
"(756623879813169152, 'u')","(1350009629250449408, 't')",tweeted,
"(756623879813169152, 'u')","(1350009838089105408, 't')",tweeted,
"(1265839766966157312, 'u')","(1350093424020529152, 't')",tweeted,
"(789203988533026816, 'u')","(1350124506631684096, 't')",tweeted,
"(1062396452314406784, 'u')","(1350178418424311808, 't')",tweeted,
"(3154473582, 'u')","(1350195511899262976, 't')",tweeted,
"(116101777, 'u')","(1350241596025933824, 't')",tweeted,
"(2777385533, 'u')","(1350286866327617536, 't')",tweeted,
"(24219419, 'u')","(1350287079465312512, 't')",tweeted,
"(756623879813169152, 'u')","(1350317899337129984, 't')",tweeted,
"(249279571, 'u')","(1350499634737659904, 't')",tweeted,
"(29873677, 'u')","(1350528034521010176, 't')",tweeted,
"(2423875429, 'u')","(1350560909010235392, 't')",tweeted,
"(830304465429213184, 'u')","(1350628225374801920, 't')",tweeted,
"(940641284854767616, 'u')","(1350661826074140672, 't')",tweeted,
"(1102286125, 'u')","(1350732711158185984, 't')",tweeted,
"(1022355775056883584, 'u')","(1350748084091777024, 't')",tweeted,
"(169375189, 'u')","(1350831891901939712, 't')",tweeted,
"(2191676636, 'u')","(1350848150936850432, 't')",tweeted,
"(1062021410879528960, 'u')","(1350865445759250432, 't')",tweeted,
"(2191676636, 'u')","(1350871429537886208, 't')",tweeted,
"(1248348925599367168, 'u')","(1350877449064640512, 't')",tweeted,
"(530874076, 'u')","(1350886149703622912, 't')",tweeted,
"(1212083399919169536, 'u')","(1350894168034271232, 't')",tweeted,
"(294871242, 'u')","(1350916615945261056, 't')",tweeted,
"(1346294736877850624, 'u')","(1350940047919489024, 't')",tweeted,
"(120977019, 'u')","(1350972075066986496, 't')",tweeted,
"(28491923, 'u')","(1350996796957458432, 't')",tweeted,
"(1511555382, 'u')","(1351003798597210112, 't')",tweeted,
"(1086724017757642752, 'u')","(1351022690451255296, 't')",tweeted,
"(885426081314033664, 'u')","(1351042794131959808, 't')",tweeted,
"(90334445, 'u')","(1351165887542423552, 't')",tweeted,
"(44984619, 'u')","(1351187467412664320, 't')",tweeted,
"(1316909540382654464, 'u')","(1351215927900172288, 't')",tweeted,
"(136516156, 'u')","(1351243870319877888, 't')",tweeted,
"(956046078578655232, 'u')","(1351257780833816576, 't')",tweeted,
"(195978924, 'u')","(1351266139322478592, 't')",tweeted,
"(2855915617, 'u')","(1351304227390255104, 't')",tweeted,
"(28684544, 'u')","(1351330908503068672, 't')",tweeted,
"(128357078, 'u')","(1351338265979150336, 't')",tweeted,
"(195978924, 'u')","(1351338569239941120, 't')",tweeted,
"(323048248, 'u')","(1351381904134557696, 't')",tweeted,
"(27407704, 'u')","(1351405879212474368, 't')",tweeted,
"(116101777, 'u')","(1351419551066456064, 't')",tweeted,
"(315005228, 'u')","(1351426083879489536, 't')",tweeted,
"(1337401406827859968, 'u')","(1351538381281402880, 't')",tweeted,
"(1029905845293867008, 'u')","(1351571334229180416, 't')",tweeted,
"(1029905845293867008, 'u')","(1351571419356827648, 't')",tweeted,
"(770881066458488832, 'u')","(1351582779394309888, 't')",tweeted,
"(109360451, 'u')","(1351604321675145216, 't')",tweeted,
"(1069728005893836800, 'u')","(1351607121154981888, 't')",tweeted,
"(1269361601359908864, 'u')","(1351636511192563712, 't')",tweeted,
"(21922309, 'u')","(1351721520012279808, 't')",tweeted,
"(22333828, 'u')","(1351771353314070528, 't')",tweeted,
"(1301275236894085120, 'u')","(1351796539954405376, 't')",tweeted,
"(26326911, 'u')","(1351918030138216448, 't')",tweeted,
"(753010804061011968, 'u')","(1351931823610216448, 't')",tweeted,
"(3047521394, 'u')","(1351934146570985472, 't')",tweeted,
"(3047521394, 'u')","(1351942501788127232, 't')",tweeted,
"(3366484306, 'u')","(1351945140588355584, 't')",tweeted,
"(3142915740, 'u')","(1351949232287014912, 't')",tweeted,
"(14257136, 'u')","(1352003431305678848, 't')",tweeted,
"(1146137310951427968, 'u')","(1352022159778934784, 't')",tweeted,
"(428716810, 'u')","(1352059284666736640, 't')",tweeted,
"(36163584, 'u')","(1352078000091660288, 't')",tweeted,
"(933848462, 'u')","(1352092831117053952, 't')",tweeted,
"(42770882, 'u')","(1352096609270579200, 't')",tweeted,
"(1075239651953205248, 'u')","(1352105478793306112, 't')",tweeted,
"(151772758, 'u')","(1352105575262289920, 't')",tweeted,
"(770881066458488832, 'u')","(1352135056634986496, 't')",tweeted,
"(2388098184, 'u')","(1352146276868005888, 't')",tweeted,
"(312648154, 'u')","(1352297042626838528, 't')",tweeted,
"(90334445, 'u')","(1352321759781953536, 't')",tweeted,
"(1267313646, 'u')","(1352330319223898112, 't')",tweeted,
"(807788121475559424, 'u')","(1352397775703478272, 't')",tweeted,
"(30911586, 'u')","(1352512444619399168, 't')",tweeted,
"(867430249964818432, 'u')","(1352571053139087360, 't')",tweeted,
"(850940790607982592, 'u')","(1352596122322096128, 't')",tweeted,
"(530874076, 'u')","(1352649252434898944, 't')",tweeted,
"(1337092240813006848, 'u')","(1352689292447862784, 't')",tweeted,
"(14570827, 'u')","(1352694442457587712, 't')",tweeted,
"(31621199, 'u')","(1352698760241979392, 't')",tweeted,
"(2470269362, 'u')","(1352722631359774720, 't')",tweeted,
"(21922309, 'u')","(1352722923925061632, 't')",tweeted,
"(1337092240813006848, 'u')","(1352778465762627584, 't')",tweeted,
"(1337092240813006848, 'u')","(1352778842327277568, 't')",tweeted,
"(3118650264, 'u')","(1352787074089275392, 't')",tweeted,
"(1049049672, 'u')","(1352840458850897920, 't')",tweeted,
"(944718860, 'u')","(1352842737125445632, 't')",tweeted,
"(1147429046134792192, 'u')","(1352850284691656704, 't')",tweeted,
"(1183864546429030400, 'u')","(1352856045605986304, 't')",tweeted,
"(120977019, 'u')","(1352867098293383168, 't')",tweeted,
"(1160984497526960128, 'u')","(1352882171250241536, 't')",tweeted,
"(1337401406827859968, 'u')","(1353045882476720128, 't')",tweeted,
"(952689615839768576, 'u')","(1353075371093053440, 't')",tweeted,
"(545531145, 'u')","(1353137155376173056, 't')",tweeted,
"(905255098493702016, 'u')","(1353179558443274240, 't')",tweeted,
"(1196989067000336384, 'u')","(1353218914751111168, 't')",tweeted,
"(1196989067000336384, 'u')","(1353219562959900672, 't')",tweeted,
"(1301275236894085120, 'u')","(1353227767412744192, 't')",tweeted,
"(1242523781785997312, 'u')","(1353241072596488192, 't')",tweeted,
"(1161174177157537792, 'u')","(1353245497218097152, 't')",tweeted,
"(2392400532, 'u')","(1353331752668827648, 't')",tweeted,
"(21394805, 'u')","(1353405065055244288, 't')",tweeted,
"(956638730, 'u')","(1353480249544040448, 't')",tweeted,
"(923361327883669632, 'u')","(1353484509400821760, 't')",tweeted,
"(14257136, 'u')","(1353519630229229568, 't')",tweeted,
"(23849640, 'u')","(1353527626111979520, 't')",tweeted,
"(1292337626855268352, 'u')","(1353627097042800640, 't')",tweeted,
"(2262321036, 'u')","(1353651752218705920, 't')",tweeted,
"(739475075695398912, 'u')","(1353748938579316736, 't')",tweeted,
"(286844806, 'u')","(1353766400217632768, 't')",tweeted,
"(2446458362, 'u')","(1353816483323801600, 't')",tweeted,
"(294871242, 'u')","(1353846872037724160, 't')",tweeted,
"(120977019, 'u')","(1353888774497980416, 't')",tweeted,
"(1337401406827859968, 'u')","(1353904581718151168, 't')",tweeted,
"(1341098013796806912, 'u')","(1353919620147765248, 't')",tweeted,
"(1174438667789787136, 'u')","(1353935709992673280, 't')",tweeted,
"(3074141809, 'u')","(1353982429313130496, 't')",tweeted,
"(184693636, 'u')","(1354022120871882752, 't')",tweeted,
"(1198755087310561280, 'u')","(1354137812505780224, 't')",tweeted,
"(11006752, 'u')","(1354140957789184000, 't')",tweeted,
"(897707051601842176, 'u')","(1354143704232017920, 't')",tweeted,
"(444960734, 'u')","(1354147518162976768, 't')",tweeted,
"(1735621393, 'u')","(1354170924069609472, 't')",tweeted,
"(172432446, 'u')","(1354195432579100672, 't')",tweeted,
"(991106028065341440, 'u')","(1354198663141105664, 't')",tweeted,
"(722141673157840896, 'u')","(1354260378046189568, 't')",tweeted,
"(21579353, 'u')","(1354413047138279424, 't')",tweeted,
"(1337092240813006848, 'u')","(1354440377327972352, 't')",tweeted,
"(15953110, 'u')","(1354537423946964992, 't')",tweeted,
"(120977019, 'u')","(1354569456958263296, 't')",tweeted,
"(2262321036, 'u')","(1354618602985410560, 't')",tweeted,
"(1337092240813006848, 'u')","(1354818018015027200, 't')",tweeted,
"(211043251, 'u')","(1354896562804015104, 't')",tweeted,
"(1246913897556131840, 'u')","(1355000603756257280, 't')",tweeted,
"(1306451078725038080, 'u')","(1355105486366863360, 't')",tweeted,
"(3047521394, 'u')","(1355159517357461504, 't')",tweeted,
"(1158991246557192192, 'u')","(1355216209877196800, 't')",tweeted,
"(1316089453463523328, 'u')","(1355252550031732736, 't')",tweeted,
"(1331061149417107712, 'u')","(1355257550455799808, 't')",tweeted,
"(26424011, 'u')","(1355262250030780416, 't')",tweeted,
"(1089946347568910336, 'u')","(1355280966927802368, 't')",tweeted,
"(836233734382706688, 'u')","(1355283167012241408, 't')",tweeted,
"(1066999105, 'u')","(1355285323442319360, 't')",tweeted,
"(3139449494, 'u')","(1355294858450063360, 't')",tweeted,
"(2292103687, 'u')","(1355296451958427648, 't')",tweeted,
"(120977019, 'u')","(1355304742906421248, 't')",tweeted,
"(38065144, 'u')","(1355314903876206592, 't')",tweeted,
"(1087387242337685632, 'u')","(1355354688170774528, 't')",tweeted,
"(2301854156, 'u')","(1355373335262056448, 't')",tweeted,
"(103819682, 'u')","(1355452140223746048, 't')",tweeted,
"(42763259, 'u')","(1355577068809932800, 't')",tweeted,
"(16336708, 'u')","(1355586148140126208, 't')",tweeted,
"(829434070253740032, 'u')","(1355589556867723264, 't')",tweeted,
"(1196989067000336384, 'u')","(1355642032476233728, 't')",tweeted,
"(4239189972, 'u')","(1355671153969225728, 't')",tweeted,
"(274728566, 'u')","(1355692363901923328, 't')",tweeted,
"(353071565, 'u')","(1355871435567206400, 't')",tweeted,
"(531065940, 'u')","(1355899134595592192, 't')",tweeted,
"(1028396049885319168, 'u')","(1355952475459620864, 't')",tweeted,
"(138256978, 'u')","(1355980772562370560, 't')",tweeted,
"(11006752, 'u')","(1355986941754306560, 't')",tweeted,
"(952689615839768576, 'u')","(1356019922497806336, 't')",tweeted,
"(1346907620997701632, 'u')","(1356078240150900736, 't')",tweeted,
"(1621304814, 'u')","(1356112985593245696, 't')",tweeted,
"(1356172042110783488, 'u')","(1356233029023358976, 't')",tweeted,
"(4400623153, 'u')","(1356251268235329536, 't')",tweeted,
"(4400623153, 'u')","(1356252108874522624, 't')",tweeted,
"(433558111, 'u')","(1356264762967900160, 't')",tweeted,
"(35429766, 'u')","(1356335846966771712, 't')",tweeted,
"(1923756500, 'u')","(1356359617052200960, 't')",tweeted,
"(1255189549560426496, 'u')","(1356363314360565760, 't')",tweeted,
"(1621304814, 'u')","(1356370899113398272, 't')",tweeted,
"(480505404, 'u')","(1356391311033663488, 't')",tweeted,
"(4779501096, 'u')","(1356395757637521408, 't')",tweeted,
"(443828569, 'u')","(1356441685597642752, 't')",tweeted,
"(18485176, 'u')","(1356461591944855552, 't')",tweeted,
"(775157559321726976, 'u')","(1356465301894828032, 't')",tweeted,
"(1196989067000336384, 'u')","(1356704137455439872, 't')",tweeted,
"(1108429740581535616, 'u')","(1356719466667593728, 't')",tweeted,
"(1301275236894085120, 'u')","(1356796441667137536, 't')",tweeted,
"(773426103545454592, 'u')","(1356798506736910336, 't')",tweeted,
"(2323052250, 'u')","(1356805417171513088, 't')",tweeted,
"(773426103545454592, 'u')","(1356826615263621120, 't')",tweeted,
"(41747307, 'u')","(1356858935110631424, 't')",tweeted,
"(24288439, 'u')","(1356985819177709568, 't')",tweeted,
"(733898450, 'u')","(1357039433489387520, 't')",tweeted,
"(24471257, 'u')","(1357053064264388608, 't')",tweeted,
"(1301275236894085120, 'u')","(1357054375575777280, 't')",tweeted,
"(138256978, 'u')","(1357090406899589120, 't')",tweeted,
"(994454868, 'u')","(1357104748260777984, 't')",tweeted,
"(1069728005893836800, 'u')","(1357107673645215488, 't')",tweeted,
"(1094410076658397184, 'u')","(1357126410712739840, 't')",tweeted,
"(582388970, 'u')","(1357208712058793984, 't')",tweeted,
"(46339370, 'u')","(1357223808181047296, 't')",tweeted,
"(979893561507307648, 'u')","(1357301993513971712, 't')",tweeted,
"(1337092240813006848, 'u')","(1357339334777556992, 't')",tweeted,
"(1355718695054581760, 'u')","(1357357290806935552, 't')",tweeted,
"(895224017883287552, 'u')","(1357406692217036800, 't')",tweeted,
"(1337092240813006848, 'u')","(1357414407869878272, 't')",tweeted,
"(3047521394, 'u')","(1357434791591776512, 't')",tweeted,
"(156950878, 'u')","(1357437652916703232, 't')",tweeted,
"(15953110, 'u')","(1357457662527434752, 't')",tweeted,
"(21183653, 'u')","(1357489197360115712, 't')",tweeted,
"(4628006772, 'u')","(1357549807997308928, 't')",tweeted,
"(276302112, 'u')","(1357558488063377408, 't')",tweeted,
"(1301275236894085120, 'u')","(1357612087350992896, 't')",tweeted,
"(756623879813169152, 'u')","(1357770888507052032, 't')",tweeted,
"(1148393064924233600, 'u')","(1357788852526616576, 't')",tweeted,
"(2639119823, 'u')","(1357832875970756608, 't')",tweeted,
"(632136608, 'u')","(1357909020728725504, 't')",tweeted,
"(1143007455766438016, 'u')","(1357911013887156224, 't')",tweeted,
"(324711232, 'u')","(1357945468026638336, 't')",tweeted,
"(1337092240813006848, 'u')","(1358101102076383232, 't')",tweeted,
"(169730721, 'u')","(1358148113605664768, 't')",tweeted,
"(1291778736610619392, 'u')","(1358177572790571008, 't')",tweeted,
"(1337401406827859968, 'u')","(1358303312747978752, 't')",tweeted,
"(770881066458488832, 'u')","(1358367096128762112, 't')",tweeted,
"(1337092240813006848, 'u')","(1358441771500400640, 't')",tweeted,
"(1337092240813006848, 'u')","(1358441886537506816, 't')",tweeted,
"(120977019, 'u')","(1358466175664087040, 't')",tweeted,
"(1337092240813006848, 'u')","(1358505281106321408, 't')",tweeted,
"(157418240, 'u')","(1358516549078769664, 't')",tweeted,
"(1285064264047185920, 'u')","(1358521329566113792, 't')",tweeted,
"(361714752, 'u')","(1358553616215343104, 't')",tweeted,
"(132059256, 'u')","(1358577665129648128, 't')",tweeted,
"(29861904, 'u')","(1358604853572869888, 't')",tweeted,
"(1142918553470787584, 'u')","(1358657288249090048, 't')",tweeted,
"(1087387242337685632, 'u')","(1358678105896882176, 't')",tweeted,
"(384645729, 'u')","(1358692100573851648, 't')",tweeted,
"(1337895195749142528, 'u')","(1358730693497421824, 't')",tweeted,
"(1177847479, 'u')","(1358958097830539264, 't')",tweeted,
"(481637111, 'u')","(1358958838481735680, 't')",tweeted,
"(481637111, 'u')","(1358958915749253120, 't')",tweeted,
"(1346907620997701632, 'u')","(1358963691685748736, 't')",tweeted,
"(1231262120840331264, 'u')","(1359022486218674176, 't')",tweeted,
"(386094809, 'u')","(1359186224926265088, 't')",tweeted,
"(530874076, 'u')","(1359217474252599296, 't')",tweeted,
"(545528348, 'u')","(1359250845901050112, 't')",tweeted,
"(16523618, 'u')","(1359263537395167232, 't')",tweeted,
"(19836394, 'u')","(1359295537183416320, 't')",tweeted,
"(41747307, 'u')","(1359347279245635584, 't')",tweeted,
"(47682577, 'u')","(1359350317100355584, 't')",tweeted,
"(41747307, 'u')","(1359360662049148928, 't')",tweeted,
"(1224484840877088768, 'u')","(1359364172870340608, 't')",tweeted,
"(206023888, 'u')","(1359385213806120960, 't')",tweeted,
"(1306451078725038080, 'u')","(1359421444652888064, 't')",tweeted,
"(833468312134619136, 'u')","(1359651609400152064, 't')",tweeted,
"(1330661949038759936, 'u')","(1359678765899501568, 't')",tweeted,
"(4733662813, 'u')","(1359701941543051264, 't')",tweeted,
"(20161019, 'u')","(1359716827828350976, 't')",tweeted,
"(276302112, 'u')","(1359731575751995392, 't')",tweeted,
"(1306451078725038080, 'u')","(1359790152000802816, 't')",tweeted,
"(1347586382726787072, 'u')","(1359874595902263296, 't')",tweeted,
"(2658147066, 'u')","(1359884469084123136, 't')",tweeted,
"(16523618, 'u')","(1360099798120951808, 't')",tweeted,
"(21978899, 'u')","(1360124202360000512, 't')",tweeted,
"(1306451078725038080, 'u')","(1360196192890589184, 't')",tweeted,
"(983386881294520448, 'u')","(1360224521022676992, 't')",tweeted,
"(833468312134619136, 'u')","(1360275162805899264, 't')",tweeted,
"(1359638033994186752, 'u')","(1360393240575287296, 't')",tweeted,
"(1116476270831783936, 'u')","(1360454985121603584, 't')",tweeted,
