head,tail,relation,weight
"(1062396452314406784, 'u')","(1241238511035924480, 't')",tweeted,
"(1192777620754071552, 'u')","(1241347493423509504, 't')",tweeted,
"(838296804, 'u')","(1241428810605539328, 't')",tweeted,
"(964863001, 'u')","(1241430808260313088, 't')",tweeted,
"(958159277675302784, 'u')","(1241504166326841088, 't')",tweeted,
"(2795172692, 'u')","(1241884971444228096, 't')",tweeted,
"(4704918614, 'u')","(1241887329213501440, 't')",tweeted,
"(28862779, 'u')","(1241904190063968512, 't')",tweeted,
"(3182162521, 'u')","(1242031058209484800, 't')",tweeted,
"(29322817, 'u')","(1242107131291037696, 't')",tweeted,
"(1160368703722016768, 'u')","(1242150010382209024, 't')",tweeted,
"(234854242, 'u')","(1242170969105387520, 't')",tweeted,
"(24780181, 'u')","(1242185063917170688, 't')",tweeted,
"(2910355099, 'u')","(1242195310840958976, 't')",tweeted,
"(301049583, 'u')","(1242196532973039616, 't')",tweeted,
"(958159277675302784, 'u')","(1242236768167931904, 't')",tweeted,
"(958159277675302784, 'u')","(1242295912900116480, 't')",tweeted,
"(958159277675302784, 'u')","(1242297808339660800, 't')",tweeted,
"(1199852329077366784, 'u')","(1242302140334231552, 't')",tweeted,
"(60419290, 'u')","(1242320525818351616, 't')",tweeted,
"(1212973427797024768, 'u')","(1242421110919925760, 't')",tweeted,
"(2463702216, 'u')","(1242490194407772160, 't')",tweeted,
"(798624181491535872, 'u')","(1242503818757038080, 't')",tweeted,
"(192774692, 'u')","(1242510812188569600, 't')",tweeted,
"(1368187760, 'u')","(1242540312511148032, 't')",tweeted,
"(369729890, 'u')","(1242571237991145472, 't')",tweeted,
"(958159277675302784, 'u')","(1242576560483254272, 't')",tweeted,
"(1234688547191287808, 'u')","(1242593339490197504, 't')",tweeted,
"(958159277675302784, 'u')","(1242623387832176640, 't')",tweeted,
"(958159277675302784, 'u')","(1242627924961845248, 't')",tweeted,
"(958159277675302784, 'u')","(1242631852105424896, 't')",tweeted,
"(958159277675302784, 'u')","(1242687068054024192, 't')",tweeted,
"(1192049106925035520, 'u')","(1242834920810168320, 't')",tweeted,
"(748980764973248512, 'u')","(1242839998707027968, 't')",tweeted,
"(1242603399008284672, 'u')","(1242847227262820352, 't')",tweeted,
"(468820236, 'u')","(1242855469737099264, 't')",tweeted,
"(701132322884571136, 'u')","(1242860562557489152, 't')",tweeted,
"(862003931706273792, 'u')","(1242883437599440896, 't')",tweeted,
"(958159277675302784, 'u')","(1242960971653509120, 't')",tweeted,
"(26660538, 'u')","(1242982151731044352, 't')",tweeted,
"(958159277675302784, 'u')","(1242996365963059200, 't')",tweeted,
"(3864687866, 'u')","(1243013297487540224, 't')",tweeted,
"(958159277675302784, 'u')","(1243035611012812800, 't')",tweeted,
"(452981335, 'u')","(1243041187323211776, 't')",tweeted,
"(958159277675302784, 'u')","(1243069292100210688, 't')",tweeted,
"(19556034, 'u')","(1243173265306087424, 't')",tweeted,
"(1516722708, 'u')","(1243355204872884224, 't')",tweeted,
"(958159277675302784, 'u')","(1243358670504595712, 't')",tweeted,
"(958159277675302784, 'u')","(1243374047242510336, 't')",tweeted,
"(958159277675302784, 'u')","(1243380184276819968, 't')",tweeted,
"(783676557936107520, 'u')","(1243456494986649600, 't')",tweeted,
"(148507884, 'u')","(1243609131090468864, 't')",tweeted,
"(1499677874, 'u')","(1243673686558691328, 't')",tweeted,
"(986732284236783616, 'u')","(1243679520789422080, 't')",tweeted,
"(1178914518203650048, 'u')","(1243704534674706432, 't')",tweeted,
"(1068033321383280640, 'u')","(1243715118069764096, 't')",tweeted,
"(1002948543613624448, 'u')","(1243716885301972992, 't')",tweeted,
"(1385658697, 'u')","(1243733802486095872, 't')",tweeted,
"(267910908, 'u')","(1243745323404513280, 't')",tweeted,
"(236718508, 'u')","(1243754422783463424, 't')",tweeted,
"(543155712, 'u')","(1243776837194362880, 't')",tweeted,
"(958159277675302784, 'u')","(1243780654468231168, 't')",tweeted,
"(3509669474, 'u')","(1243940545140940800, 't')",tweeted,
"(775157019045007360, 'u')","(1243947134056951808, 't')",tweeted,
"(350656041, 'u')","(1243949073281028096, 't')",tweeted,
"(775157019045007360, 'u')","(1243958399252828160, 't')",tweeted,
"(3255342379, 'u')","(1243967634057510912, 't')",tweeted,
"(2534193260, 'u')","(1243979662478336000, 't')",tweeted,
"(35356977, 'u')","(1244017976124170240, 't')",tweeted,
"(82496851, 'u')","(1244091781706207232, 't')",tweeted,
"(844750195, 'u')","(1244185502485364736, 't')",tweeted,
"(84055244, 'u')","(1244239800942465024, 't')",tweeted,
"(710123649332674560, 'u')","(1244319158256332800, 't')",tweeted,
"(3399653293, 'u')","(1244327198141452288, 't')",tweeted,
"(378004045, 'u')","(1244335066106355712, 't')",tweeted,
"(1147932104421826560, 'u')","(1244390583587598336, 't')",tweeted,
"(958159277675302784, 'u')","(1244403116885168128, 't')",tweeted,
"(16730860, 'u')","(1244476540693471232, 't')",tweeted,
"(2504780305, 'u')","(1245006792075042816, 't')",tweeted,
"(958159277675302784, 'u')","(1245072308244340736, 't')",tweeted,
"(3567560112, 'u')","(1245081664620916736, 't')",tweeted,
"(93035589, 'u')","(1245082536465690624, 't')",tweeted,
"(3399653293, 'u')","(1245119545968230400, 't')",tweeted,
"(958159277675302784, 'u')","(1245180582717296640, 't')",tweeted,
"(1050933698818859008, 'u')","(1245187861017530368, 't')",tweeted,
"(3195014856, 'u')","(1245228046908403712, 't')",tweeted,
"(195810466, 'u')","(1245251745455857664, 't')",tweeted,
"(101524778, 'u')","(1245255554852765696, 't')",tweeted,
"(269708174, 'u')","(1245381070276546560, 't')",tweeted,
"(1086032580301021184, 'u')","(1245416434106109952, 't')",tweeted,
"(60419290, 'u')","(1245460649351589888, 't')",tweeted,
"(615979008, 'u')","(1245461573021216768, 't')",tweeted,
"(1034338034819330048, 'u')","(1245500654904176640, 't')",tweeted,
"(1188311825676296192, 'u')","(1245509326766145536, 't')",tweeted,
"(60419290, 'u')","(1245521445079232512, 't')",tweeted,
"(340795091, 'u')","(1245523023555223552, 't')",tweeted,
"(17787841, 'u')","(1245587424949882880, 't')",tweeted,
"(174697768, 'u')","(1245703220443222016, 't')",tweeted,
"(2291813732, 'u')","(1245732333765853184, 't')",tweeted,
"(815643887549038592, 'u')","(1245766572053901312, 't')",tweeted,
"(232385845, 'u')","(1245777685701259264, 't')",tweeted,
"(55108397, 'u')","(1245796753145769984, 't')",tweeted,
"(18302795, 'u')","(1245823916158808064, 't')",tweeted,
"(958159277675302784, 'u')","(1245831509577097216, 't')",tweeted,
"(615979008, 'u')","(1245862100838141952, 't')",tweeted,
"(1050933698818859008, 'u')","(1245862528640376832, 't')",tweeted,
"(958159277675302784, 'u')","(1245863199699681280, 't')",tweeted,
"(1237869603814027264, 'u')","(1245900010450866176, 't')",tweeted,
"(1021673051409117184, 'u')","(1245940455558098944, 't')",tweeted,
"(120516328, 'u')","(1245998029192056832, 't')",tweeted,
"(92359562, 'u')","(1246026581245456384, 't')",tweeted,
"(958159277675302784, 'u')","(1246156749075132416, 't')",tweeted,
"(958159277675302784, 'u')","(1246168902712709120, 't')",tweeted,
"(52968650, 'u')","(1246202763454758912, 't')",tweeted,
"(3016750024, 'u')","(1246215594489180160, 't')",tweeted,
"(4772546179, 'u')","(1246275255649230848, 't')",tweeted,
"(2559895967, 'u')","(1246316260540837888, 't')",tweeted,
"(468637562, 'u')","(1246366501059223552, 't')",tweeted,
"(364031284, 'u')","(1246406195801231360, 't')",tweeted,
"(3931383134, 'u')","(1246588450553257984, 't')",tweeted,
"(937316518408228864, 'u')","(1246589127279005696, 't')",tweeted,
"(958159277675302784, 'u')","(1246884863614935040, 't')",tweeted,
"(231655771, 'u')","(1246891268287778816, 't')",tweeted,
"(599063929, 'u')","(1246984842857680896, 't')",tweeted,
"(958159277675302784, 'u')","(1247054917333692416, 't')",tweeted,
"(964863001, 'u')","(1247137104531828736, 't')",tweeted,
"(950513940215164800, 'u')","(1247222722637094912, 't')",tweeted,
"(958159277675302784, 'u')","(1247322041545453568, 't')",tweeted,
"(869232080760086528, 'u')","(1247332894051192832, 't')",tweeted,
"(958159277675302784, 'u')","(1247357876105965568, 't')",tweeted,
"(75103254, 'u')","(1247455498535763968, 't')",tweeted,
"(4903256750, 'u')","(1247487696290770944, 't')",tweeted,
"(2960091913, 'u')","(1247510971481870336, 't')",tweeted,
"(3789528614, 'u')","(1247626670598582272, 't')",tweeted,
"(784663869180346368, 'u')","(1247633619998240768, 't')",tweeted,
"(17681644, 'u')","(1247710107921768448, 't')",tweeted,
"(753841896519192576, 'u')","(1247723240182517760, 't')",tweeted,
"(753841896519192576, 'u')","(1247725450538799104, 't')",tweeted,
"(953362295320731648, 'u')","(1247743043467235328, 't')",tweeted,
"(66877234, 'u')","(1247768176286240768, 't')",tweeted,
"(59047876, 'u')","(1247878555179954176, 't')",tweeted,
"(958159277675302784, 'u')","(1247999019046989824, 't')",tweeted,
"(958159277675302784, 'u')","(1248065275397672960, 't')",tweeted,
"(880327229221163008, 'u')","(1248066055924301824, 't')",tweeted,
"(32501767, 'u')","(1248081913962565632, 't')",tweeted,
"(783676557936107520, 'u')","(1248091515898880000, 't')",tweeted,
"(958159277675302784, 'u')","(1248113006006824960, 't')",tweeted,
"(818158974, 'u')","(1248133157401939968, 't')",tweeted,
"(1021673051409117184, 'u')","(1248160393207279616, 't')",tweeted,
"(75103254, 'u')","(1248161743647326208, 't')",tweeted,
"(23969738, 'u')","(1248298625903415296, 't')",tweeted,
"(155798353, 'u')","(1248306352130109440, 't')",tweeted,
"(1205237921306927104, 'u')","(1248340603118718976, 't')",tweeted,
"(409770962, 'u')","(1248384323788538112, 't')",tweeted,
"(958159277675302784, 'u')","(1248391084851384320, 't')",tweeted,
"(898771784, 'u')","(1248427174777909248, 't')",tweeted,
"(2932041475, 'u')","(1248509464816177152, 't')",tweeted,
"(75103254, 'u')","(1248540355231764480, 't')",tweeted,
"(788520325239615488, 'u')","(1248644722593107968, 't')",tweeted,
"(1193978569979916288, 'u')","(1248685920510853120, 't')",tweeted,
"(701991546443272192, 'u')","(1248692130291146752, 't')",tweeted,
"(206713944, 'u')","(1248701758144049152, 't')",tweeted,
"(1192777620754071552, 'u')","(1248726772805275648, 't')",tweeted,
"(958159277675302784, 'u')","(1248737802944053248, 't')",tweeted,
"(2903999426, 'u')","(1248754832296443904, 't')",tweeted,
"(1140187539828953216, 'u')","(1248760427254693888, 't')",tweeted,
"(1140187539828953216, 'u')","(1248761522022526976, 't')",tweeted,
"(1050933698818859008, 'u')","(1248785289650159616, 't')",tweeted,
"(2686472425, 'u')","(1248832524471549952, 't')",tweeted,
"(704828120302379008, 'u')","(1248837136884719616, 't')",tweeted,
"(75103254, 'u')","(1248841728791957504, 't')",tweeted,
"(118239080, 'u')","(1248851297358340096, 't')",tweeted,
"(958159277675302784, 'u')","(1249014403652931584, 't')",tweeted,
"(2988988714, 'u')","(1249119232090136576, 't')",tweeted,
"(4498185016, 'u')","(1249121343196536832, 't')",tweeted,
"(239611599, 'u')","(1249147444174127104, 't')",tweeted,
"(938095461507907584, 'u')","(1249147489200070912, 't')",tweeted,
"(2890133551, 'u')","(1249167087504896000, 't')",tweeted,
"(1380677497, 'u')","(1249175145123581952, 't')",tweeted,
"(958159277675302784, 'u')","(1249208530357358592, 't')",tweeted,
"(75103254, 'u')","(1249253989574574080, 't')",tweeted,
"(1025239565664116736, 'u')","(1249416691479527424, 't')",tweeted,
"(958159277675302784, 'u')","(1249466627264937984, 't')",tweeted,
"(1245055066899275776, 'u')","(1249467217801953280, 't')",tweeted,
"(543155712, 'u')","(1249560504709742592, 't')",tweeted,
"(59047876, 'u')","(1249744101240532992, 't')",tweeted,
"(958159277675302784, 'u')","(1249908088817078272, 't')",tweeted,
"(1234688547191287808, 'u')","(1249908851081543680, 't')",tweeted,
"(1234688547191287808, 'u')","(1249909470563463168, 't')",tweeted,
"(1279831939, 'u')","(1249910931145908224, 't')",tweeted,
"(111262158, 'u')","(1249938153890369536, 't')",tweeted,
"(285473675, 'u')","(1249969768146190336, 't')",tweeted,
"(711347382764445696, 'u')","(1249974552135741440, 't')",tweeted,
"(44989289, 'u')","(1250067042822127616, 't')",tweeted,
"(602306389, 'u')","(1250132748569735168, 't')",tweeted,
"(46204645, 'u')","(1250171014975074304, 't')",tweeted,
"(993211910899183616, 'u')","(1250221327325126912, 't')",tweeted,
"(1621304814, 'u')","(1250239385624174592, 't')",tweeted,
"(309374492, 'u')","(1250240047468572672, 't')",tweeted,
"(276302112, 'u')","(1250251984201871360, 't')",tweeted,
"(1108502695256584192, 'u')","(1250265456121745408, 't')",tweeted,
"(958159277675302784, 'u')","(1250556614211330048, 't')",tweeted,
"(3600898760, 'u')","(1250558809715568640, 't')",tweeted,
"(958159277675302784, 'u')","(1250573946124001280, 't')",tweeted,
"(501343316, 'u')","(1250579960676282368, 't')",tweeted,
"(2259473810, 'u')","(1250595203292922112, 't')",tweeted,
"(968695147, 'u')","(1250634701573771264, 't')",tweeted,
"(330090898, 'u')","(1250690610253541376, 't')",tweeted,
"(614164772, 'u')","(1250711376466608128, 't')",tweeted,
"(2858162315, 'u')","(1250743253583814912, 't')",tweeted,
"(1211672941521330176, 'u')","(1250802080945590272, 't')",tweeted,
"(968695147, 'u')","(1250838451135475712, 't')",tweeted,
"(156473570, 'u')","(1250846044432117760, 't')",tweeted,
"(958159277675302784, 'u')","(1250848952590626816, 't')",tweeted,
"(813955918480056320, 'u')","(1250861297459060736, 't')",tweeted,
"(958159277675302784, 'u')","(1250896352009056512, 't')",tweeted,
"(1053272815179247616, 'u')","(1250904493899710464, 't')",tweeted,
"(82637400, 'u')","(1250948918331899904, 't')",tweeted,
"(722589388308226048, 'u')","(1250950980021006336, 't')",tweeted,
"(828724130576953344, 'u')","(1250969582874968064, 't')",tweeted,
"(1050933698818859008, 'u')","(1251003498734341888, 't')",tweeted,
"(1087607734487248768, 'u')","(1251012389073416192, 't')",tweeted,
"(2503162166, 'u')","(1251040531007680512, 't')",tweeted,
"(1037377410784583552, 'u')","(1251204834646085632, 't')",tweeted,
"(1012614296, 'u')","(1251216955400286208, 't')",tweeted,
"(4855815293, 'u')","(1251231963303665664, 't')",tweeted,
"(957010956, 'u')","(1251267857830178816, 't')",tweeted,
"(75103254, 'u')","(1251272847353208832, 't')",tweeted,
"(701132322884571136, 'u')","(1251289431966838784, 't')",tweeted,
"(705413533, 'u')","(1251297313013641216, 't')",tweeted,
"(702009653941526528, 'u')","(1251306936877735936, 't')",tweeted,
"(1014235512612085760, 'u')","(1251310319630082048, 't')",tweeted,
"(75103254, 'u')","(1251323433511616512, 't')",tweeted,
"(3420717695, 'u')","(1251349119324483584, 't')",tweeted,
"(2874625958, 'u')","(1251353587474509824, 't')",tweeted,
"(4905538814, 'u')","(1251431186578063360, 't')",tweeted,
"(4905538814, 'u')","(1251432564536926208, 't')",tweeted,
"(1087387242337685632, 'u')","(1251546557771427840, 't')",tweeted,
"(1050933698818859008, 'u')","(1251593855960354816, 't')",tweeted,
"(44317491, 'u')","(1251594212782440448, 't')",tweeted,
"(26917479, 'u')","(1251594943304314880, 't')",tweeted,
"(958159277675302784, 'u')","(1251617762046169088, 't')",tweeted,
"(1050933698818859008, 'u')","(1251637272555827200, 't')",tweeted,
"(2932041475, 'u')","(1251659272242343936, 't')",tweeted,
"(111262158, 'u')","(1251686057063612416, 't')",tweeted,
"(899687548141805568, 'u')","(1251748306876686336, 't')",tweeted,
"(958159277675302784, 'u')","(1251751358635454464, 't')",tweeted,
"(75103254, 'u')","(1251751382987620352, 't')",tweeted,
"(885957334295433216, 'u')","(1251768704469209088, 't')",tweeted,
"(898636828634251264, 'u')","(1251795085299085312, 't')",tweeted,
"(4498185016, 'u')","(1251849717652185088, 't')",tweeted,
"(2309738084, 'u')","(1251938217789513728, 't')",tweeted,
"(4498185016, 'u')","(1251938639421952000, 't')",tweeted,
"(4511927173, 'u')","(1251939820454072320, 't')",tweeted,
"(4511927173, 'u')","(1251939900804313088, 't')",tweeted,
"(1156942821028270080, 'u')","(1251965515850899712, 't')",tweeted,
"(4498185016, 'u')","(1251969273263579136, 't')",tweeted,
"(803815211756945408, 'u')","(1251973042831421440, 't')",tweeted,
"(1230134484634238976, 'u')","(1251981418638397440, 't')",tweeted,
"(1030798502589153152, 'u')","(1252023624715755520, 't')",tweeted,
"(1200633206933876736, 'u')","(1252026676701102080, 't')",tweeted,
"(1234903536145559552, 'u')","(1252253239740784640, 't')",tweeted,
"(27895757, 'u')","(1252258519480365056, 't')",tweeted,
"(952031736883380224, 'u')","(1252271403316858880, 't')",tweeted,
"(1915374908, 'u')","(1252379367042236416, 't')",tweeted,
"(1245830617826086912, 'u')","(1252405973827768320, 't')",tweeted,
"(325855007, 'u')","(1252436261324779520, 't')",tweeted,
"(1120536725074239616, 'u')","(1252477503991513088, 't')",tweeted,
"(4498185016, 'u')","(1252563159249858560, 't')",tweeted,
"(940961621375008768, 'u')","(1252567494545387520, 't')",tweeted,
"(944648751695609984, 'u')","(1252621594230308864, 't')",tweeted,
"(3327087402, 'u')","(1252682015721189376, 't')",tweeted,
"(1226570538622963712, 'u')","(1252692292118343680, 't')",tweeted,
"(957674652804923392, 'u')","(1252934235754622976, 't')",tweeted,
"(957674652804923392, 'u')","(1252936806258995200, 't')",tweeted,
"(1206065406911234048, 'u')","(1252955163016327168, 't')",tweeted,
"(957674652804923392, 'u')","(1252957200365916160, 't')",tweeted,
"(79858595, 'u')","(1252983644072734720, 't')",tweeted,
"(29619901, 'u')","(1252989397143703552, 't')",tweeted,
"(1087387242337685632, 'u')","(1253005607101059072, 't')",tweeted,
"(1267313646, 'u')","(1253026856523063296, 't')",tweeted,
"(43906698, 'u')","(1253083733269213184, 't')",tweeted,
"(4498185016, 'u')","(1253130835160494080, 't')",tweeted,
"(964768062, 'u')","(1253155000122880000, 't')",tweeted,
"(874709480281223168, 'u')","(1253175088301539328, 't')",tweeted,
"(4048928834, 'u')","(1253244117234024448, 't')",tweeted,
"(957674652804923392, 'u')","(1253293852674322432, 't')",tweeted,
"(59047876, 'u')","(1253315871566520320, 't')",tweeted,
"(958159277675302784, 'u')","(1253439453856624640, 't')",tweeted,
"(24780181, 'u')","(1253508916421423104, 't')",tweeted,
"(1134857786507038848, 'u')","(1253514558200672512, 't')",tweeted,
"(2590130982, 'u')","(1253631568326746112, 't')",tweeted,
"(977630932080369664, 'u')","(1253721156831477760, 't')",tweeted,
"(3316249520, 'u')","(1253821872384339968, 't')",tweeted,
"(233785442, 'u')","(1253839330046390272, 't')",tweeted,
"(1243700512173641728, 'u')","(1253841122108956672, 't')",tweeted,
"(1153431300071514112, 'u')","(1253864127899987968, 't')",tweeted,
"(1881668130, 'u')","(1253882763297480704, 't')",tweeted,
"(941483234457735168, 'u')","(1254137765337260032, 't')",tweeted,
"(4498185016, 'u')","(1254178042005475328, 't')",tweeted,
"(4498185016, 'u')","(1254178203163222016, 't')",tweeted,
"(4498185016, 'u')","(1254178591706775552, 't')",tweeted,
"(4498185016, 'u')","(1254178763505413888, 't')",tweeted,
"(787747848334880768, 'u')","(1254208813537751040, 't')",tweeted,
"(293315326, 'u')","(1254218672983301888, 't')",tweeted,
"(44989289, 'u')","(1254228166236712960, 't')",tweeted,
"(1022071479276454016, 'u')","(1254230076503154688, 't')",tweeted,
"(4498185016, 'u')","(1254254989217652736, 't')",tweeted,
"(44989289, 'u')","(1254259269630750720, 't')",tweeted,
"(1034115971630284800, 'u')","(1254285001505435648, 't')",tweeted,
"(915023779633414016, 'u')","(1254415384045707264, 't')",tweeted,
"(69921766, 'u')","(1254471143156625408, 't')",tweeted,
"(2614291162, 'u')","(1254480138672025600, 't')",tweeted,
"(868282544973692928, 'u')","(1254537701392449536, 't')",tweeted,
"(1192777620754071552, 'u')","(1254540073422340096, 't')",tweeted,
"(168746137, 'u')","(1254549176311930880, 't')",tweeted,
"(958159277675302784, 'u')","(1254575019515981824, 't')",tweeted,
"(52298772, 'u')","(1254608637433049088, 't')",tweeted,
"(957674652804923392, 'u')","(1254640641650221056, 't')",tweeted,
"(2783550354, 'u')","(1254669338499403776, 't')",tweeted,
"(2783550354, 'u')","(1254669717182140416, 't')",tweeted,
"(190185866, 'u')","(1254719759234420736, 't')",tweeted,
"(4498185016, 'u')","(1254737065243144192, 't')",tweeted,
"(614925364, 'u')","(1254896425772527616, 't')",tweeted,
"(2579182854, 'u')","(1254900515495751680, 't')",tweeted,
"(1659521918, 'u')","(1254995087282470912, 't')",tweeted,
"(110831721, 'u')","(1255020263562862592, 't')",tweeted,
"(1126931762, 'u')","(1255032448045289472, 't')",tweeted,
"(1250199671084994560, 'u')","(1255148020196229120, 't')",tweeted,
"(48296690, 'u')","(1255196068838432768, 't')",tweeted,
"(127432780, 'u')","(1255203812412776448, 't')",tweeted,
"(1028527598249291776, 'u')","(1255278566033547264, 't')",tweeted,
"(1230366886174453760, 'u')","(1255367869224845312, 't')",tweeted,
"(1111352046165213184, 'u')","(1255557209699708928, 't')",tweeted,
"(957674652804923392, 'u')","(1255599107097288704, 't')",tweeted,
"(3227439702, 'u')","(1255625682165493760, 't')",tweeted,
"(940583006, 'u')","(1255691992136208384, 't')",tweeted,
"(957674652804923392, 'u')","(1255699001715732480, 't')",tweeted,
"(340795091, 'u')","(1255722939695026176, 't')",tweeted,
"(957674652804923392, 'u')","(1255854751041810432, 't')",tweeted,
"(75044364, 'u')","(1255932616991076352, 't')",tweeted,
"(957674652804923392, 'u')","(1255947631567618048, 't')",tweeted,
"(957674652804923392, 'u')","(1255948924700917760, 't')",tweeted,
"(950513940215164800, 'u')","(1255999910413061888, 't')",tweeted,
"(714629671321600000, 'u')","(1256072488099778560, 't')",tweeted,
"(2292587444, 'u')","(1256093231139262464, 't')",tweeted,
"(892188161769693184, 'u')","(1256207949942280192, 't')",tweeted,
"(59522625, 'u')","(1256234525270716416, 't')",tweeted,
"(1209181404, 'u')","(1256327296408928512, 't')",tweeted,
"(356755443, 'u')","(1256375067606429696, 't')",tweeted,
"(561736154, 'u')","(1256429000110403584, 't')",tweeted,
"(18725522, 'u')","(1256437384230473728, 't')",tweeted,
"(2889348950, 'u')","(1256558017845190912, 't')",tweeted,
"(1571929249, 'u')","(1256694497674555392, 't')",tweeted,
"(1234903536145559552, 'u')","(1256707363320426496, 't')",tweeted,
"(4498185016, 'u')","(1256730785505107968, 't')",tweeted,
"(20560425, 'u')","(1256735021181751296, 't')",tweeted,
"(2889348950, 'u')","(1256738986548060160, 't')",tweeted,
"(2889348950, 'u')","(1256795402977738752, 't')",tweeted,
"(101524778, 'u')","(1256812306542952448, 't')",tweeted,
"(958159277675302784, 'u')","(1256819950821335040, 't')",tweeted,
"(1238179842551472128, 'u')","(1256976755094515712, 't')",tweeted,
"(736091711089188864, 'u')","(1256978542920753152, 't')",tweeted,
"(941483234457735168, 'u')","(1257010781868060672, 't')",tweeted,
"(957674652804923392, 'u')","(1257015157512826880, 't')",tweeted,
"(4498185016, 'u')","(1257076853417758720, 't')",tweeted,
"(408688732, 'u')","(1257093267549642752, 't')",tweeted,
"(1028527598249291776, 'u')","(1257097447756759040, 't')",tweeted,
"(1111352046165213184, 'u')","(1257103832217055232, 't')",tweeted,
"(957674652804923392, 'u')","(1257108463085252608, 't')",tweeted,
"(957674652804923392, 'u')","(1257109135381762048, 't')",tweeted,
"(59047876, 'u')","(1257352871525453824, 't')",tweeted,
"(17471628, 'u')","(1257377648310960128, 't')",tweeted,
"(1210338203518947328, 'u')","(1257408655407877888, 't')",tweeted,
"(1028527598249291776, 'u')","(1257434818067017728, 't')",tweeted,
"(958159277675302784, 'u')","(1257457772205092864, 't')",tweeted,
"(2270135324, 'u')","(1257463483555287040, 't')",tweeted,
"(59047876, 'u')","(1257665681778065408, 't')",tweeted,
"(59047876, 'u')","(1257665716523683840, 't')",tweeted,
"(2392400532, 'u')","(1257723418541084672, 't')",tweeted,
"(957674652804923392, 'u')","(1257783159611027712, 't')",tweeted,
"(958159277675302784, 'u')","(1257791354660241408, 't')",tweeted,
"(1209181404, 'u')","(1257825377071726592, 't')",tweeted,
"(371799322, 'u')","(1257844308155064320, 't')",tweeted,
"(742803570332962816, 'u')","(1257860232996257792, 't')",tweeted,
"(1086032580301021184, 'u')","(1257900519135129600, 't')",tweeted,
"(958159277675302784, 'u')","(1257901313527963648, 't')",tweeted,
"(957674652804923392, 'u')","(1258033283142545408, 't')",tweeted,
"(957674652804923392, 'u')","(1258042168813346816, 't')",tweeted,
"(610170736, 'u')","(1258059479477821440, 't')",tweeted,
"(59047876, 'u')","(1258087207987896320, 't')",tweeted,
"(18698020, 'u')","(1258126676120055808, 't')",tweeted,
"(23969738, 'u')","(1258180042988744704, 't')",tweeted,
"(712464797757939712, 'u')","(1258215940312854528, 't')",tweeted,
"(517216141, 'u')","(1258217140873621504, 't')",tweeted,
"(1027453359614119936, 'u')","(1258240733334474752, 't')",tweeted,
"(898771784, 'u')","(1258417007503925248, 't')",tweeted,
"(958159277675302784, 'u')","(1258450632005976064, 't')",tweeted,
"(594117154, 'u')","(1258451827479080960, 't')",tweeted,
"(220159140, 'u')","(1258483671754919936, 't')",tweeted,
"(1034115971630284800, 'u')","(1258567326212845568, 't')",tweeted,
"(2545073311, 'u')","(1258614520429322240, 't')",tweeted,
"(111262158, 'u')","(1258828566604574720, 't')",tweeted,
"(957674652804923392, 'u')","(1258984760669425664, 't')",tweeted,
"(958159277675302784, 'u')","(1259007166276485120, 't')",tweeted,
"(958159277675302784, 'u')","(1259021108977647616, 't')",tweeted,
"(2594145853, 'u')","(1259023668761378816, 't')",tweeted,
"(2594145853, 'u')","(1259023851314311168, 't')",tweeted,
"(957674652804923392, 'u')","(1259123218633207808, 't')",tweeted,
"(1192777620754071552, 'u')","(1259200311589125888, 't')",tweeted,
"(1113172312541372416, 'u')","(1259226620402921472, 't')",tweeted,
"(957674652804923392, 'u')","(1259243934833709056, 't')",tweeted,
"(44849400, 'u')","(1259290121095930112, 't')",tweeted,
"(1156087982513725440, 'u')","(1259295080575152128, 't')",tweeted,
"(957674652804923392, 'u')","(1259300400571637760, 't')",tweeted,
"(957674652804923392, 'u')","(1259301835673755648, 't')",tweeted,
"(957674652804923392, 'u')","(1259303371606904832, 't')",tweeted,
"(1247345899447058432, 'u')","(1259338632969637888, 't')",tweeted,
"(635669083, 'u')","(1259542210401337088, 't')",tweeted,
"(958159277675302784, 'u')","(1259568412075810816, 't')",tweeted,
"(4707499280, 'u')","(1259605796133847040, 't')",tweeted,
"(1028527598249291776, 'u')","(1259627568304730112, 't')",tweeted,
"(111262158, 'u')","(1259680517558947840, 't')",tweeted,
"(248135355, 'u')","(1259844823697240064, 't')",tweeted,
"(2247728472, 'u')","(1259925120123957248, 't')",tweeted,
"(1247638856, 'u')","(1260029021267521536, 't')",tweeted,
"(237047767, 'u')","(1260061843281739776, 't')",tweeted,
"(1379763397, 'u')","(1260082194099232768, 't')",tweeted,
"(1093569487, 'u')","(1260090047652454400, 't')",tweeted,
"(1234688547191287808, 'u')","(1260110309882117888, 't')",tweeted,
"(1234688547191287808, 'u')","(1260110442753490944, 't')",tweeted,
"(1363209055, 'u')","(1260250528652509184, 't')",tweeted,
"(100301460, 'u')","(1260260691304300288, 't')",tweeted,
"(182299947, 'u')","(1260279678318702592, 't')",tweeted,
"(1095114626721894400, 'u')","(1260289783546298368, 't')",tweeted,
"(732986510497087488, 'u')","(1260304192888926208, 't')",tweeted,
"(762559891319853056, 'u')","(1260311459168350208, 't')",tweeted,
"(104680450, 'u')","(1260324474408197888, 't')",tweeted,
"(519185380, 'u')","(1260363065326833664, 't')",tweeted,
"(1029169511268642816, 'u')","(1260432203772825600, 't')",tweeted,
